125,0
1,1
37,2
3,3
49,4
103,5
6,6
7,7
8,8
48,9
10,10
11,11
12,12
13,13
14,14
14,14
37,15
16,16
17,17
18,18
140,19
20,20
21,21
22,22
23,23
24,24
25,25
115,26
27,27
8,28
29,29
30,30
31,31
32,32
33,33
1,34
35,35
36,36
70,37
39,38
39,39
40,40
24,41
42,42
118,43
44,44
108,45
29,46
47,47
8,48
67,49
29,50
71,51
49,52
71,53
121,54
110,55
56,56
8,57
109,58
59,59
60,60
20,61
0,62
61,63
64,64
24,65
29,66
111,67
68,68
34,69
111,70
138,71
102,72
42,73
99,99
100,100
101,101
102,102
103,103
104,104
105,105
106,106
107,107
108,108
103,109
110,110
111,111
112,112
113,113
114,114
115,115
115,116
117,117
118,118
119,119
120,120
1,0
1,1
10,2
10,3
121,4
35,5
6,6
7,7
10,8
9,9
127,10
11,11
12,12
13,13
14,14
125,15
14,16
12,17
42,18
140,19
5,20
3,21
22,22
23,23
150,24
25,25
26,26
27,27
10,28
29,29
145,30
31,31
32,32
33,33
43,34
5,35
125,36
45,37
24,38
70,39
24,40
45,41
42,42
129,43
151,44
25,45
123,46
47,47
25,48
49,49
50,50
4,51
124,52
46,53
7,54
55,55
56,56
68,57
103,58
59,59
61,60
61,61
62,62
63,63
127,65
37,67
141,68
69,69
2,70
141,71
127,72
73,73
141,121
124,122
123,123
124,124
125,125
109,126
127,127
128,128
140,129
138,136
137,137
138,138
139,139
140,140
141,141
142,142
104,99
100,100
101,101
102,102
103,103
104,104
105,105
106,106
107,107
108,108
103,109
111,110
111,111
112,112
113,113
114,114
115,115
115,116
117,117
118,118
119,119
120,120
143,143
63,144
153,145
16,149
150,150
151,151
125,0
1,1
3,3
12,4
5,5
46,6
7,7
8,8
9,9
10,10
11,11
12,12
0,0
1,1
37,2
4,3
4,4
17,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,15
16,16
17,17
18,18
19,19
20,20
21,21
22,22
23,23
150,24
25,25
26,26
27,27
28,28
29,29
30,30
31,31
32,32
33,33
34,34
35,35
36,36
37,37
40,38
38,38
41,39
40,40
41,41
42,42
43,43
44,44
45,45
46,46
47,47
48,48
49,49
50,50
51,51
4,52
53,53
54,54
55,55
56,56
57,57
58,58
59,59
60,60
61,61
62,62
63,63
64,64
63,65
66,66
67,67
68,68
69,69
70,70
71,71
72,72
73,73
148,74
75,75
76,76
77,77
87,78
79,79
80,80
80,81
82,82
83,83
84,84
85,85
87,86
131,87
88,88
89,89
90,90
91,91
92,92
93,93
94,94
95,95
96,96
97,97
98,98
130,130
64,0
1,1
37,2
63,3
4,4
17,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
64,14
16,15
16,16
38,17
18,18
19,19
20,20
21,21
22,22
23,23
125,24
25,25
26,26
27,27
48,28
29,29
30,30
31,31
32,32
33,33
13,34
35,35
36,36
37,37
38,38
39,39
40,40
40,41
42,42
17,43
44,44
45,45
46,46
47,47
48,48
49,49
50,50
49,51
52,52
53,53
52,54
55,55
56,56
57,57
103,58
59,59
60,60
61,61
62,62
63,63
64,64
71,65
66,66
67,67
68,68
69,69
70,70
29,71
72,72
55,73
99,99
100,100
101,101
102,102
103,103
104,104
105,105
106,106
107,107
108,108
109,109
55,110
111,111
112,112
113,113
114,114
26,115
26,116
117,117
118,118
119,119
120,120
121,121
124,122
123,123
124,124
125,125
126,126
127,127
72,129
136,136
151,137
138,138
43,139
140,140
122,141
142,142
143,143
144,144
145,145
17,149
150,150
0,0
0,1
37,2
17,3
4,4
17,5
6,6
7,7
25,8
9,9
10,10
11,11
12,12
16,13
16,14
16,15
16,16
17,17
18,18
19,19
127,20
127,21
22,22
23,23
125,24
25,25
26,26
15,27
28,28
29,29
30,30
31,31
32,32
33,33
35,34
145,35
36,36
37,37
38,38
39,39
125,40
41,41
42,42
43,43
45,44
45,45
123,46
47,47
32,48
49,49
49,50
51,51
49,52
53,53
54,54
55,55
56,56
57,57
58,58
59,59
60,60
61,61
62,62
63,63
63,64
122,65
152,66
142,67
68,68
71,69
37,70
122,71
127,72
73,73
127,121
53,122
53,123
124,124
125,125
126,126
127,127
124,128
129,129
136,136
137,137
138,138
139,139
140,140
141,141
142,142
143,143
144,144
145,145
149,149
150,150
51,151
99,99
32,100
101,101
102,102
103,103
104,104
105,105
106,106
107,107
108,108
109,109
55,110
111,111
112,112
113,113
114,114
115,115
116,116
117,117
118,118
119,119
120,120
74,74
75,75
76,76
77,77
78,78
79,79
96,80
81,81
82,82
83,83
76,84
85,85
87,86
131,87
88,88
89,89
90,90
91,91
92,92
93,93
94,94
95,95
80,96
97,97
98,98
131,130
131,131
132,132
133,133
134,134
135,135
77,146
74,148
0,0
1,1
2,2
4,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
14,13
14,14
15,15
16,16
17,17
18,18
117,19
20,20
21,21
22,22
23,23
24,24
25,25
26,26
27,27
28,28
29,29
30,30
31,31
32,32
33,33
34,34
35,35
36,36
37,37
37,37
38,38
39,39
41,40
38,41
42,42
43,43
44,44
45,45
46,46
36,47
25,48
50,49
50,50
50,51
52,52
52,53
54,54
55,55
55,55
56,56
57,57
103,58
59,59
60,60
61,61
62,62
63,63
36,64
63,65
66,66
66,66
67,67
68,68
69,69
70,70
71,71
72,72
55,73
74,74
75,75
76,76
87,77
78,78
135,79
80,80
97,81
87,82
83,83
85,84
84,85
74,86
87,87
88,88
89,89
90,90
91,91
92,92
93,93
94,94
95,95
80,96
97,97
98,98
130,130
131,131
132,132
133,133
134,134
135,135
146,146
148,148
0,0
1,1
2,2
3,3
4,4
3,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,15
16,16
17,17
18,18
19,19
20,20
21,21
22,22
23,23
0,24
25,25
26,26
27,27
28,28
29,29
30,30
31,31
32,32
33,33
13,34
35,35
36,36
37,37
38,38
39,39
38,40
38,41
42,42
43,43
44,44
45,45
6,46
47,47
48,48
49,49
49,50
51,51
52,52
53,53
54,54
55,55
56,56
57,57
103,58
59,59
60,60
61,61
62,62
63,63
30,64
65,65
66,66
16,67
68,68
69,69
70,70
49,71
72,72
111,73
99,99
100,100
101,101
102,102
103,103
104,104
105,105
106,106
107,107
108,108
109,109
110,110
111,111
112,112
113,113
114,114
115,115
116,116
117,117
118,118
119,119
120,120
121,121
53,122
122,124
62,125
126,126
127,127
19,129
136,136
137,137
138,138
152,139
140,140
141,141
71,142
143,143
144,144
35,145
149,149
44,150
151,151
74,74
75,75
76,76
77,77
78,78
79,79
80,80
81,81
80,82
83,83
84,84
85,85
86,86
87,87
88,88
89,89
90,90
91,91
92,92
93,93
94,94
95,95
96,96
97,97
98,98
130,130
131,131
132,132
133,133
134,134
135,135
146,146
148,148
0,0
2,1
2,2
20,3
4,4
117,5
6,6
7,7
25,8
10,9
25,10
11,11
12,12
13,13
14,14
15,15
16,16
17,17
18,18
19,19
20,20
21,21
22,22
23,23
24,24
25,25
26,26
27,27
28,28
4,29
30,30
31,31
32,32
33,33
34,34
35,35
36,36
37,37
41,38
39,39
31,40
41,41
42,42
150,43
44,44
45,45
6,46
47,47
25,48
52,49
50,50
51,51
53,52
53,53
53,53
53,54
55,55
56,56
57,57
58,58
59,59
60,60
61,61
68,62
63,63
64,64
65,65
66,66
67,67
68,68
69,69
70,70
71,71
72,72
55,73
74,74
75,75
76,76
77,77
78,78
79,79
80,80
148,81
82,82
83,83
86,84
84,85
76,86
87,87
88,88
89,89
90,90
91,91
92,92
93,93
94,94
95,95
80,96
94,97
83,98
130,130
131,131
78,132
133,133
134,134
135,135
146,146
97,148
0,0
1,1
2,2
3,3
4,4
17,5
6,6
7,7
8,8
9,9
41,10
11,11
12,12
13,13
14,14
0,0
1,1
2,2
20,3
4,4
140,5
6,6
7,7
8,8
28,9
10,10
11,11
12,12
13,13
139,14
15,15
16,16
17,17
18,18
19,19
20,20
21,21
22,22
23,23
24,24
25,25
26,26
27,27
48,28
29,29
30,30
31,31
48,32
33,33
34,34
35,35
36,36
37,37
38,38
39,39
31,40
31,41
42,42
41,43
44,44
45,45
6,46
47,47
48,48
49,49
49,50
50,51
49,52
53,53
54,54
111,55
56,56
57,57
58,58
59,59
60,60
61,61
68,62
29,63
0,64
65,65
66,66
37,67
68,68
69,69
70,70
71,71
140,72
110,73
99,99
100,100
101,101
102,102
103,103
104,104
105,105
106,106
107,107
108,108
109,109
110,110
111,111
112,112
113,113
114,114
115,115
116,116
117,117
118,118
119,119
120,120
121,121
123,122
122,124
24,125
126,126
127,127
129,129
136,136
137,137
136,138
139,139
140,140
141,141
142,142
143,143
144,144
11,145
149,149
69,150
151,151
87,74
75,75
76,76
77,77
78,78
79,79
80,80
81,81
76,82
83,83
84,84
85,85
86,86
146,87
88,88
89,89
90,90
91,91
92,92
93,93
94,94
95,95
96,96
97,97
98,98
130,130
93,131
132,132
133,133
134,134
135,135
146,146
148,148
37,15
16,16
17,17
18,18
19,19
20,20
21,21
22,22
23,23
24,24
68,25
26,26
27,27
28,28
71,29
30,30
31,31
32,32
33,33
34,34
145,35
36,36
37,37
41,38
39,39
40,40
150,41
42,42
41,43
44,44
0,45
6,46
18,47
68,48
4,49
4,50
52,51
53,52
53,53
53,54
55,55
56,56
57,57
58,58
150,59
60,60
61,61
70,62
63,63
64,64
65,65
66,66
70,67
70,68
69,69
70,70
128,71
72,72
73,73
121,121
124,122
123,123
124,124
24,125
126,126
127,127
129,129
136,136
137,137
138,138
139,139
140,140
127,141
142,142
143,143
144,144
35,145
147,147
149,149
150,150
151,151
152,152
129,153
154,154
86,74
75,75
76,76
77,77
87,78
79,79
80,80
81,81
82,82
80,83
85,84
85,85
74,86
87,87
88,88
89,89
90,90
91,91
92,92
93,93
94,94
87,95
80,96
97,97
98,98
130,130
131,131
132,132
133,133
134,134
135,135
146,146
148,148
99,99
100,100
101,101
102,102
103,103
37,104
99,105
106,106
107,107
108,108
109,109
111,110
111,111
112,112
113,113
19,114
116,115
26,116
26,117
118,118
119,119
120,120
0,0
1,1
2,2
3,3
4,4
17,5
6,6
7,7
8,8
25,9
10,10
11,11
12,12
13,13
145,14
15,15
16,16
100,17
18,18
114,19
20,20
21,21
22,22
23,23
40,24
10,25
115,26
27,27
28,28
29,29
30,30
31,31
32,32
33,33
18,34
35,35
36,36
37,37
38,38
39,39
40,40
38,41
42,42
43,43
32,44
45,45
46,46
36,47
32,48
51,49
52,50
4,51
4,52
44,53
52,54
55,55
56,56
57,57
58,58
59,59
60,60
61,61
62,62
63,63
36,64
63,65
66,66
67,67
68,68
69,69
35,70
29,71
72,72
111,73
99,99
32,100
101,101
102,102
103,103
104,104
105,105
106,106
107,107
19,108
109,109
55,110
111,111
112,112
113,113
114,114
115,115
116,116
117,117
43,118
119,119
120,120
0,0
1,1
37,2
21,3
52,4
127,5
6,6
7,7
127,8
10,9
45,10
11,11
12,12
13,13
35,14
67,15
16,16
153,17
18,18
19,19
66,20
21,21
22,22
23,23
45,24
25,25
26,26
45,27
9,28
29,29
74,74
75,75
76,76
146,77
87,78
79,79
76,80
81,81
82,82
83,83
84,84
133,85
88,86
131,87
88,88
89,89
90,90
91,91
92,92
93,93
133,94
95,95
96,96
97,97
98,98
130,130
48,30
31,31
32,32
33,33
144,34
35,35
62,36
67,37
38,38
39,39
100,40
38,41
126,42
43,43
44,44
1,45
46,46
47,47
48,48
49,49
4,50
51,51
52,52
53,53
52,54
55,55
56,56
57,57
58,58
59,59
60,60
61,61
68,62
63,63
64,64
63,65
66,66
67,67
68,68
69,69
69,70
71,71
141,72
73,73
3,121
122,122
123,123
124,124
125,125
126,126
127,127
128,128
129,129
136,136
151,137
138,138
18,139
140,140
141,141
142,142
143,143
144,144
145,145
140,149
150,150
151,151
99,99
32,100
101,101
102,102
103,103
104,104
105,105
106,106
107,107
19,108
109,109
110,110
111,111
112,112
113,113
114,114
115,115
116,116
117,117
118,118
119,119
120,120
90,74
84,75
86,76
130,77
87,78
79,79
86,80
81,81
74,82
83,83
85,84
85,85
87,86
93,87
88,88
89,89
90,90
91,91
92,92
93,93
94,94
95,95
82,96
81,97
131,98
77,130
131,131
132,132
133,133
89,134
135,135
146,146
148,148
64,0
1,1
2,2
69,3
49,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
58,12
13,13
14,14
34,15
145,16
17,17
18,18
19,19
20,20
21,21
22,22
23,23
24,24
25,25
115,26
27,27
28,28
71,29
30,30
31,31
56,32
33,33
34,34
35,35
36,36
37,37
68,38
39,39
41,40
40,41
42,42
24,43
27,44
45,45
46,46
47,47
9,48
50,49
50,50
141,51
53,52
53,53
54,54
55,55
56,56
48,57
58,58
59,59
60,60
61,61
13,62
21,63
64,64
65,65
66,66
34,67
68,68
69,69
70,70
71,71
72,72
73,73
99,99
32,100
101,101
102,102
103,103
104,104
105,105
106,106
107,107
108,108
58,109
55,110
111,111
112,112
113,113
114,114
115,115
116,116
117,117
118,118
119,119
120,120
125,0
1,1
24,2
3,3
52,4
138,5
53,6
7,7
8,8
9,9
9,10
11,11
12,12
13,13
35,14
31,15
2,16
141,17
18,18
19,19
20,20
21,21
22,22
23,23
24,24
25,25
116,26
25,27
10,28
50,29
30,30
43,31
9,32
33,33
34,34
34,35
125,36
37,37
41,38
39,39
41,40
25,41
9,42
43,43
53,44
45,45
46,46
47,47
10,48
51,49
50,50
124,51
71,52
9,53
54,54
110,55
56,56
9,57
58,58
59,59
61,60
61,61
47,62
63,63
108,64
70,65
66,66
67,67
25,68
69,69
144,70
138,71
72,72
69,73
104,99
100,100
101,101
102,102
58,103
104,104
55,105
120,106
107,107
108,108
109,109
110,110
111,111
112,112
113,113
111,114
115,115
116,116
55,117
118,118
119,119
120,120
0,0
1,1
5,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,15
16,16
137,17
18,18
43,19
5,20
21,21
66,22
103,23
24,24
25,25
116,26
68,27
48,28
29,29
30,30
43,31
32,32
18,33
34,34
35,35
36,36
37,37
45,38
39,39
24,40
41,41
42,42
41,43
44,44
45,45
46,46
47,47
48,48
49,49
50,50
49,51
49,52
53,53
54,54
55,55
56,56
33,57
58,58
59,59
60,60
61,61
36,62
63,63
125,64
47,65
66,66
67,67
68,68
69,69
67,70
3,71
72,72
73,73
99,99
100,100
101,101
102,102
103,103
104,104
105,105
106,106
107,107
24,108
109,109
110,110
111,111
112,112
113,113
103,114
115,115
116,116
117,117
43,118
119,119
120,120
46,121
53,122
122,123
124,124
125,125
129,126
127,127
136,128
129,129
0,0
1,1
2,2
30,3
66,4
30,5
6,6
7,7
28,8
10,9
25,10
11,11
12,12
28,13
7,14
35,15
16,16
5,17
18,18
19,19
59,20
58,21
60,22
23,23
64,24
28,28
29,29
30,30
31,31
32,32
33,33
13,34
14,35
36,36
40,37
30,38
39,39
40,40
40,41
64,42
43,43
44,44
45,45
46,46
47,47
57,48
4,49
50,50
50,51
52,52
53,53
54,54
55,55
21,56
57,57
58,58
22,59
60,60
61,61
36,62
36,63
36,64
47,65
66,66
37,67
68,68
69,69
70,70
54,71
72,72
99,73
99,99
32,100
101,101
102,102
103,103
104,104
105,105
114,106
107,107
108,108
109,109
55,110
111,111
112,112
113,113
114,114
115,115
115,116
117,117
118,118
112,119
120,120
121,121
69,122
124,124
36,125
126,126
127,127
140,129
136,136
137,137
3,138
139,139
140,140
141,141
142,142
114,143
144,144
35,145
140,149
150,150
136,151
64,0
44,1
37,2
3,3
4,4
17,5
6,6
7,7
33,8
9,9
8,10
11,11
12,12
13,13
14,14
16,15
16,16
5,17
33,18
117,19
20,20
21,21
22,22
23,23
36,24
25,25
26,26
39,27
8,28
29,29
64,30
31,31
32,32
33,33
13,34
16,35
36,36
117,37
40,38
39,39
64,40
41,41
38,42
43,43
44,44
45,45
46,46
47,47
48,48
49,49
50,50
136,51
52,52
6,53
